Variable,oMEDA,Abs_oMEDA
7105,-89.82922,89.82922
7106,-1.160507,1.160507
7107,4.244327,4.244327
7108,-0.5325758,0.5325758
7109,22.33653,22.33653
7110,53.87329,53.87329
7111,-18.44006,18.44006
7112,-34.70057,34.70057
7113,-7.767601,7.767601
7114,7.464321,7.464321
7115,1.323759,1.323759
7116,0.9263543,0.9263543
7117,-0.0001108237,0.0001108237
7118,6.661455,6.661455
7119,-2.111981,2.111981
7120,-2.676121,2.676121
7121,-22.97069,22.97069
7122,1.323318,1.323318
7123,11.61376,11.61376
7124,-0.00211528,0.00211528
7125,0.13383,0.13383
7126,2.042445,2.042445
7127,-5.06734,5.06734
7128,-1.428513,1.428513
7129,-32.15335,32.15335
7130,35.51809,35.51809
7131,4.797526,4.797526
7132,34.27863,34.27863
7133,27.82825,27.82825
7134,24.04376,24.04376
7135,-4.678195,4.678195
7136,-44.02024,44.02024
7137,-6.733355,6.733355
7138,25.38655,25.38655
7139,2.817847,2.817847
7140,20.73381,20.73381
7141,53.39181,53.39181
7142,36.12804,36.12804
7143,-29.13972,29.13972
7144,-24.88472,24.88472
7145,-19.33267,19.33267
7146,1.310565,1.310565
7147,1.691566,1.691566
7148,11.3867,11.3867
7149,3.885108,3.885108
7150,52.18598,52.18598
7151,-26.15289,26.15289
7152,-5.882225,5.882225
7153,-14.80146,14.80146
7154,15.01398,15.01398
7155,1.472459,1.472459
7156,46.29413,46.29413
7157,22.78151,22.78151
7158,37.2424,37.2424
7159,-1.707763,1.707763
7160,-39.80537,39.80537
7161,-48.03275,48.03275
7162,15.372,15.372
7163,0.2146897,0.2146897
7164,5.145984,5.145984
7165,3.491198,3.491198
7166,-12.2479,12.2479
7167,-42.12585,42.12585
7168,30.49679,30.49679
7169,-31.72513,31.72513
7170,-1.158741,1.158741
7171,-15.30591,15.30591
7172,-13.04188,13.04188
7173,-28.0734,28.0734
7174,-64.83913,64.83913
7175,15.41023,15.41023
7176,139.6903,139.6903
7177,-0.06212443,0.06212443
7178,4.179787,4.179787
7179,-8.557451,8.557451
7180,-2.208361,2.208361
7181,-0.9018314,0.9018314
7182,-0.03943427,0.03943427
7183,15.97474,15.97474
7184,21.27268,21.27268
7185,-14.40594,14.40594
7186,-2.998355,2.998355
7187,0.07184465,0.07184465
7188,-3.800319,3.800319
7189,-2.047099,2.047099
7190,-1.361677,1.361677
7191,1.860101,1.860101
7192,6.630288,6.630288
7193,-5.352456,5.352456
7194,0.4933051,0.4933051
7195,-3.133672,3.133672
7196,-0.1640573,0.1640573
7197,-0.3115391,0.3115391
7198,0.1753839,0.1753839
7199,6.533276,6.533276
7200,0.6191812,0.6191812
7201,-21.87198,21.87198
7202,-2.381968,2.381968
7203,-5.962542,5.962542
7204,-0.3954727,0.3954727
7205,-3.460472,3.460472
7206,0.001165665,0.001165665
7207,2.605536,2.605536
7208,12.27013,12.27013
7209,-7.800313,7.800313
7210,-2.842301,2.842301
7211,-0.5600882,0.5600882
7212,-0.05209876,0.05209876
7213,-3.590403,3.590403
7214,-0.04552506,0.04552506
7215,-0.1024349,0.1024349
7216,8.157122,8.157122
7217,0.004577061,0.004577061
7218,10.1413,10.1413
7219,-0.3084865,0.3084865
7220,4.755691,4.755691
7221,3.282586,3.282586
7222,0.8158448,0.8158448
7223,0.8007162,0.8007162
7224,-4.791108,4.791108
7225,-55.81884,55.81884
7226,-27.2913,27.2913
7227,-24.18602,24.18602
7228,-5.047957,5.047957
7229,-3.921747,3.921747
7230,-10.87321,10.87321
7231,-3.050822,3.050822
7232,84.84024,84.84024
7233,-12.71195,12.71195
7234,0.001630912,0.001630912
7235,-1.781578,1.781578
7236,-0.124733,0.124733
7237,-4.510408,4.510408
7238,-20.29583,20.29583
7239,-4.950696,4.950696
7240,145.8492,145.8492
7241,1.83036,1.83036
7242,-8.825047,8.825047
7243,-0.0006110014,0.0006110014
7244,2.961357,2.961357
7245,-3.11121,3.11121
7246,-12.5862,12.5862
7247,0.6731885,0.6731885
7248,26.51665,26.51665
7249,-8.113735,8.113735
7250,-4.263963,4.263963
7251,0.5268743,0.5268743
7252,-3.827237,3.827237
7253,7.554571,7.554571
7254,-6.690685,6.690685
7255,-16.17046,16.17046
7256,4.682364,4.682364
7257,-0.8752037,0.8752037
7258,-5.076219,5.076219
7259,0.4072971,0.4072971
7260,-1.053132,1.053132
7261,-1.469477,1.469477
7262,-2.034877,2.034877
7263,3.075081,3.075081
7264,64.51539,64.51539
7265,-7.024832,7.024832
7266,0.01632927,0.01632927
7267,1.345061,1.345061
7268,0.0127738,0.0127738
7269,-0.1792339,0.1792339
7270,-13.90422,13.90422
7271,-8.364438,8.364438
7272,15.52322,15.52322
7273,-35.12438,35.12438
7274,-11.06098,11.06098
7275,0.4555957,0.4555957
7276,0.603728,0.603728
7277,-2.157198,2.157198
7278,-7.212305,7.212305
7279,-11.70054,11.70054
7280,31.80473,31.80473
7281,-7.524098e-05,7.524098e-05
7282,8.444061,8.444061
7283,-3.208587,3.208587
7284,11.64153,11.64153
7285,17.63076,17.63076
7286,1.386718,1.386718
7287,-7.073123,7.073123
7288,-4.851177,4.851177
7289,39.61047,39.61047
7290,3.924705,3.924705
7291,-3.526086,3.526086
7292,7.369761,7.369761
7293,0.7364408,0.7364408
7294,-23.82801,23.82801
7295,35.79462,35.79462
7296,-2.268086,2.268086
7297,114.7196,114.7196
7298,31.6292,31.6292
7299,11.72284,11.72284
7300,60.4443,60.4443
7301,3.868796,3.868796
7302,24.61242,24.61242
7303,41.31798,41.31798
7304,-111.1938,111.1938
7305,24.5068,24.5068
7306,63.74317,63.74317
7307,23.58859,23.58859
7308,60.05383,60.05383
7309,38.05645,38.05645
7310,13.84713,13.84713
7311,-11.24051,11.24051
7312,-77.39428,77.39428
7313,2.792151,2.792151
7314,16.91141,16.91141
7315,9.803287,9.803287
7316,32.4674,32.4674
7317,14.32923,14.32923
7318,21.14183,21.14183
7319,-0.5257981,0.5257981
7320,-24.88742,24.88742
7321,31.49603,31.49603
7322,45.27352,45.27352
7323,75.18962,75.18962
7324,116.5459,116.5459
7325,1.027795,1.027795
7326,44.46289,44.46289
7327,-0.9192644,0.9192644
7328,-126.148,126.148
7329,6.086479,6.086479
7330,35.12986,35.12986
7331,24.60589,24.60589
7332,53.01795,53.01795
7333,29.90787,29.90787
7334,31.58533,31.58533
7335,-1.485848,1.485848
7336,-44.29982,44.29982
7337,7.050779,7.050779
7338,2.036033,2.036033
7339,-1.880623,1.880623
7340,0.003787644,0.003787644
7341,5.796255,5.796255
7342,51.55641,51.55641
7343,0.0124469,0.0124469
7344,-50.49599,50.49599
7345,110.6682,110.6682
7346,4.409092,4.409092
7347,3.844364,3.844364
7348,73.22137,73.22137
7349,19.84337,19.84337
7350,20.81831,20.81831
7351,44.91302,44.91302
7352,-113.5445,113.5445
7353,62.49064,62.49064
7354,4.284102,4.284102
7355,6.886914,6.886914
7356,14.40073,14.40073
7357,5.602417,5.602417
7358,15.39525,15.39525
7359,-22.87754,22.87754
7360,-34.03021,34.03021
7361,49.95026,49.95026
7362,137.212,137.212
7363,0.04564415,0.04564415
7364,16.39791,16.39791
7365,-0.009538878,0.009538878
7366,-4.306136,4.306136
7367,44.27114,44.27114
7368,26.50288,26.50288
7369,7.866143,7.866143
7370,8.343926,8.343926
7371,0.7243528,0.7243528
7372,-4.330162,4.330162
7373,0.03634488,0.03634488
7374,1.071564,1.071564
7375,0.6930484,0.6930484
7376,-10.42417,10.42417
7377,0.08977819,0.08977819
7378,18.84998,18.84998
7379,2.158633,2.158633
7380,-0.07422204,0.07422204
7381,5.776856,5.776856
7382,5.197187,5.197187
7383,-1.32423,1.32423
7384,-20.96949,20.96949
7385,6.031725,6.031725
7386,14.46129,14.46129
7387,7.536996,7.536996
7388,-8.937935,8.937935
7389,0.1363009,0.1363009
7390,-0.02416067,0.02416067
7391,5.727429,5.727429
7392,-14.43494,14.43494
7393,6.726695,6.726695
7394,1.794722,1.794722
7395,16.12902,16.12902
7396,-4.90943,4.90943
7397,2.933107,2.933107
7398,0.1603469,0.1603469
7399,0.3219544,0.3219544
7400,-10.56739,10.56739
7401,-1.501436,1.501436
7402,-2.473093,2.473093
7403,0.1362883,0.1362883
7404,-3.616131,3.616131
7405,1.299352,1.299352
7406,11.57725,11.57725
7407,-0.04740106,0.04740106
7408,-26.17175,26.17175
7409,95.77965,95.77965
7410,25.65953,25.65953
7411,-0.03642966,0.03642966
7412,34.58228,34.58228
7413,25.10933,25.10933
7414,9.138831,9.138831
7415,69.16367,69.16367
7416,-39.09975,39.09975
7417,24.09672,24.09672
7418,30.46204,30.46204
7419,-0.0636009,0.0636009
7420,13.74208,13.74208
7421,11.20083,11.20083
7422,0.9950233,0.9950233
7423,-16.71575,16.71575
7424,-30.09274,30.09274
7425,9.571209,9.571209
7426,-34.65919,34.65919
7427,-0.02740231,0.02740231
7428,3.003845,3.003845
7429,0.3108007,0.3108007
7430,-30.64279,30.64279
7431,70.80095,70.80095
7432,43.76219,43.76219
7433,-4.611149,4.611149
7434,-14.02488,14.02488
7435,10.0955,10.0955
7436,15.30428,15.30428
7437,3.025708,3.025708
7438,-0.502203,0.502203
7439,-4.302738,4.302738
7440,0.1141381,0.1141381
7441,-34.41704,34.41704
7442,-7.727218,7.727218
7443,20.02756,20.02756
7444,-0.7003238,0.7003238
7445,0.05830421,0.05830421
7446,1.368984,1.368984
7447,-38.78754,38.78754
7448,-1.114054,1.114054
7449,-35.00053,35.00053
7450,-3.68263,3.68263
7451,25.6924,25.6924
7452,30.09644,30.09644
7453,2.446101,2.446101
7454,-12.33155,12.33155
7455,-11.41645,11.41645
7456,-2.532429,2.532429
7457,-54.27647,54.27647
7458,-16.97892,16.97892
7459,-0.1961783,0.1961783
7460,17.17291,17.17291
7461,20.88269,20.88269
7462,2.243158,2.243158
7463,-32.96989,32.96989
7464,-16.96132,16.96132
7465,-29.77225,29.77225
7466,-8.451488,8.451488
7467,3.233555,3.233555
7468,40.19219,40.19219
7469,12.75912,12.75912
7470,-16.6598,16.6598
7471,2.231126,2.231126
7472,0.05673313,0.05673313
7473,-21.67555,21.67555
7474,-64.45326,64.45326
7475,-9.683152,9.683152
7476,-26.55802,26.55802
7477,-1.177002,1.177002
7478,-25.38806,25.38806
7479,16.73607,16.73607
7480,108.3123,108.3123
7481,17.00684,17.00684
7482,20.29387,20.29387
7483,-2.487912,2.487912
7484,0.2151686,0.2151686
7485,3.429988,3.429988
7486,1.283825,1.283825
7487,-27.82154,27.82154
7488,-6.53871,6.53871
7489,84.45805,84.45805
7490,84.66573,84.66573
7491,12.49684,12.49684
7492,62.98062,62.98062
7493,56.66036,56.66036
7494,19.57343,19.57343
7495,-0.2059078,0.2059078
7496,-107.6739,107.6739
7497,99.57861,99.57861
7498,-2.322565,2.322565
7499,15.42199,15.42199
7500,32.88548,32.88548
7501,32.77405,32.77405
7502,24.73986,24.73986
7503,37.01591,37.01591
7504,-81.79797,81.79797
7505,65.32485,65.32485
7506,31.80049,31.80049
7507,8.582486,8.582486
7508,57.67631,57.67631
7509,29.08998,29.08998
7510,20.69458,20.69458
7511,-1.371808,1.371808
7512,-107.6658,107.6658
7513,101.5922,101.5922
7514,39.87381,39.87381
7515,28.26665,28.26665
7516,29.40369,29.40369
7517,69.67475,69.67475
7518,40.26981,40.26981
7519,10.87304,10.87304
7520,-161.0784,161.0784
7521,95.31227,95.31227
7522,-0.03253116,0.03253116
7523,-0.3752356,0.3752356
7524,35.62289,35.62289
7525,45.32836,45.32836
7526,26.45086,26.45086
7527,0.8373228,0.8373228
7528,-91.42538,91.42538
7529,44.03673,44.03673
7530,15.58707,15.58707
7531,3.253357,3.253357
7532,15.15312,15.15312
7533,54.46778,54.46778
7534,49.12119,49.12119
7535,-0.6630748,0.6630748
7536,-92.90592,92.90592
7537,79.64435,79.64435
7538,40.50687,40.50687
7539,0.5187852,0.5187852
7540,39.10504,39.10504
7541,76.38597,76.38597
7542,41.10033,41.10033
7543,-0.2933215,0.2933215
7544,-92.79489,92.79489
7545,143.5432,143.5432
7546,96.08199,96.08199
7547,21.54928,21.54928
7548,78.41119,78.41119
7549,50.20867,50.20867
7550,18.47074,18.47074
7551,-2.755152,2.755152
7552,-141.1828,141.1828
7553,32.28789,32.28789
7554,1.229254,1.229254
7555,-0.03725107,0.03725107
7556,0.9135686,0.9135686
7557,-0.6326542,0.6326542
7558,-1.550292,1.550292
7559,-7.522798,7.522798
7560,0.1455103,0.1455103
7561,0.004896057,0.004896057
7562,-2.691673,2.691673
7563,-19.98627,19.98627
7564,29.47455,29.47455
7565,-0.1106118,0.1106118
7566,25.85325,25.85325
7567,5.53041,5.53041
7568,-21.11248,21.11248
7569,0.2199929,0.2199929
7570,-0.644073,0.644073
7571,-0.6769348,0.6769348
7572,19.78928,19.78928
7573,1.824917,1.824917
7574,26.09163,26.09163
7575,1.118424,1.118424
7576,-11.99713,11.99713
7577,-2.459771,2.459771
7578,-1.377731,1.377731
7579,-0.01020083,0.01020083
7580,44.31618,44.31618
7581,-12.30171,12.30171
7582,9.155422,9.155422
7583,28.72245,28.72245
7584,-0.2421539,0.2421539
7585,12.39997,12.39997
7586,-2.441069,2.441069
7587,-3.386596,3.386596
7588,9.91715,9.91715
7589,-15.83615,15.83615
7590,1.825275,1.825275
7591,31.10192,31.10192
7592,-0.306387,0.306387
7593,-13.12969,13.12969
7594,-8.181678,8.181678
7595,-7.890358,7.890358
7596,7.336426,7.336426
7597,0.2691559,0.2691559
7598,8.896537,8.896537
7599,17.4883,17.4883
7600,-0.03410213,0.03410213
7601,18.41026,18.41026
7602,24.25553,24.25553
7603,1.46188,1.46188
7604,29.12616,29.12616
7605,17.62313,17.62313
7606,10.89124,10.89124
7607,-0.3650265,0.3650265
7608,-20.92558,20.92558
7609,21.11567,21.11567
7610,-0.01830666,0.01830666
7611,-0.6294974,0.6294974
7612,11.47975,11.47975
7613,-0.6432295,0.6432295
7614,-0.5464069,0.5464069
7615,17.61354,17.61354
7616,-7.078177,7.078177
7617,153.0574,153.0574
7618,17.63128,17.63128
7619,82.44634,82.44634
7620,121.1964,121.1964
7621,66.26257,66.26257
7622,33.50563,33.50563
7623,-105.6118,105.6118
7624,-158.1531,158.1531
7625,84.18264,84.18264
7626,7.358935,7.358935
7627,4.314136,4.314136
7628,17.95164,17.95164
7629,15.05033,15.05033
7630,1.305305,1.305305
7631,-13.46003,13.46003
7632,-52.7851,52.7851
7633,138.0064,138.0064
7634,11.57936,11.57936
7635,0.100967,0.100967
7636,2.381696,2.381696
7637,30.66575,30.66575
7638,1.303861,1.303861
7639,-4.817232,4.817232
7640,-64.4786,64.4786
7641,131.8369,131.8369
7642,11.74857,11.74857
7643,1.150955,1.150955
7644,14.8285,14.8285
7645,-0.9550297,0.9550297
7646,2.21366,2.21366
7647,-4.144355,4.144355
7648,-75.46667,75.46667
7649,104.3218,104.3218
7650,5.322914,5.322914
7651,27.26477,27.26477
7652,-0.9535857,0.9535857
7653,5.916095,5.916095
7654,-0.02653514,0.02653514
7655,-13.15227,13.15227
7656,-67.56462,67.56462
7657,158.5966,158.5966
7658,2.531719,2.531719
7659,0.002092626,0.002092626
7660,40.22043,40.22043
7661,-0.3757564,0.3757564
7662,29.11987,29.11987
7663,-1.653837,1.653837
7664,-60.13023,60.13023
7665,102.9269,102.9269
7666,21.06091,21.06091
7667,4.144101,4.144101
7668,15.27022,15.27022
7669,6.05126,6.05126
7670,36.41117,36.41117
7671,-100.0261,100.0261
7672,-0.33212,0.33212
7673,-0.8156456,0.8156456
7674,-7.345868,7.345868
7675,-5.785588,5.785588
7676,-1.422639,1.422639
7677,-13.68766,13.68766
7678,-21.92872,21.92872
7679,112.6987,112.6987
7680,54.39408,54.39408
7681,-69.41085,69.41085
7682,28.28525,28.28525
7683,-5.086722e-06,5.086722e-06
7684,14.90012,14.90012
7685,0.01715233,0.01715233
7686,-4.275078,4.275078
7687,2.29127,2.29127
7688,-28.34765,28.34765
7689,-50.67997,50.67997
7690,3.735409,3.735409
7691,0.2641827,0.2641827
7692,33.4836,33.4836
7693,-4.522025,4.522025
7694,-21.72985,21.72985
7695,5.970397,5.970397
7696,-4.837824,4.837824
7697,-96.12494,96.12494
7698,3.744307,3.744307
7699,3.102628,3.102628
7700,1.692653,1.692653
7701,-10.67352,10.67352
7702,-30.73439,30.73439
7703,38.19636,38.19636
7704,7.568669,7.568669
7705,-81.76469,81.76469
7706,15.43941,15.43941
7707,0.006612961,0.006612961
7708,20.96451,20.96451
7709,-6.248558,6.248558
7710,-19.91393,19.91393
7711,43.24463,43.24463
7712,1.790811,1.790811
7713,-47.01468,47.01468
7714,1.456924,1.456924
7715,0.1241796,0.1241796
7716,33.8624,33.8624
7717,-0.6190498,0.6190498
7718,-14.32539,14.32539
7719,17.52262,17.52262
7720,-4.448107,4.448107
7721,-90.44077,90.44077
7722,13.94453,13.94453
7723,0.1706116,0.1706116
7724,28.86962,28.86962
7725,-8.233687,8.233687
7726,-17.41725,17.41725
7727,17.45099,17.45099
7728,0.7571012,0.7571012
7729,0.03413717,0.03413717
7730,24.18119,24.18119
7731,0.3149226,0.3149226
7732,27.21539,27.21539
7733,20.04261,20.04261
7734,4.86132,4.86132
7735,-132.894,132.894
7736,71.91306,71.91306
7737,-56.75049,56.75049
7738,4.865577,4.865577
7739,-0.090274,0.090274
7740,0.004795385,0.004795385
7741,11.81767,11.81767
7742,-9.870646,9.870646
7743,-8.918324,8.918324
7744,31.24256,31.24256
7745,146.438,146.438
7746,43.19561,43.19561
7747,-1.626982,1.626982
7748,0.1648676,0.1648676
7749,-15.86017,15.86017
7750,-48.10013,48.10013
7751,167.6322,167.6322
7752,193.8197,193.8197
7753,-6.107763,6.107763
7754,-0.1414699,0.1414699
7755,-0.008086108,0.008086108
7756,-28.45528,28.45528
7757,-19.05545,19.05545
7758,-43.51659,43.51659
7759,65.88167,65.88167
7760,120.6699,120.6699
7761,35.3708,35.3708
7762,3.078626,3.078626
7763,-1.081532,1.081532
7764,11.37188,11.37188
7765,-3.223133,3.223133
7766,-16.65746,16.65746
7767,2.031229,2.031229
7768,72.0162,72.0162
7769,9.35711,9.35711
7770,20.17523,20.17523
7771,-7.324105,7.324105
7772,-0.07779274,0.07779274
7773,-15.96798,15.96798
7774,-43.41234,43.41234
7775,99.26585,99.26585
7776,146.4784,146.4784
7777,10.46963,10.46963
7778,18.58537,18.58537
7779,4.0479,4.0479
7780,-0.0001430473,0.0001430473
7781,-5.040638,5.040638
7782,-19.31838,19.31838
7783,24.92487,24.92487
7784,72.11041,72.11041
7785,46.0081,46.0081
7786,15.78955,15.78955
7787,-0.8815289,0.8815289
7788,3.87168,3.87168
7789,-3.483602,3.483602
7790,-36.02752,36.02752
7791,26.7946,26.7946
7792,89.16789,89.16789
7793,-106.4446,106.4446
7794,-42.53065,42.53065
7795,-23.80165,23.80165
7796,-28.39583,28.39583
7797,-41.70501,41.70501
7798,-63.04872,63.04872
7799,-30.79767,30.79767
7800,41.12047,41.12047
7801,-140.057,140.057
7802,-69.4708,69.4708
7803,-44.30339,44.30339
7804,-80.23254,80.23254
7805,-67.73974,67.73974
7806,-76.36282,76.36282
7807,-5.584892,5.584892
7808,29.51809,29.51809
7809,-222.8641,222.8641
7810,-62.42579,62.42579
7811,-12.17641,12.17641
7812,-35.46007,35.46007
7813,9.45383,9.45383
7814,-8.689122,8.689122
7815,194.783,194.783
7816,188.6073,188.6073
7817,-188.6598,188.6598
7818,1.063435,1.063435
7819,0.4397396,0.4397396
7820,-7.851204,7.851204
7821,24.56997,24.56997
7822,-0.8610514,0.8610514
7823,140.2241,140.2241
7824,156.6939,156.6939
7825,-104.8982,104.8982
7826,-34.74861,34.74861
7827,-0.06956921,0.06956921
7828,-9.42697,9.42697
7829,7.327388,7.327388
7830,-10.42563,10.42563
7831,121.2304,121.2304
7832,131.8252,131.8252
7833,-153.3441,153.3441
7834,-0.2320856,0.2320856
7835,-3.257741,3.257741
7836,3.020258,3.020258
7837,57.09581,57.09581
7838,-0.03155953,0.03155953
7839,116.3268,116.3268
7840,160.8858,160.8858
7841,-145.3336,145.3336
7842,-1.780678,1.780678
7843,-2.53854,2.53854
7844,0.008400194,0.008400194
7845,55.85484,55.85484
7846,-2.108195,2.108195
7847,120.1299,120.1299
7848,152.6693,152.6693
7849,-158.8034,158.8034
7850,-0.6996375,0.6996375
7851,-3.192337,3.192337
7852,-0.6905051,0.6905051
7853,36.22131,36.22131
7854,0.6788925,0.6788925
7855,101.8014,101.8014
7856,137.2978,137.2978
7857,-132.9279,132.9279
7858,-68.42666,68.42666
7859,-29.85012,29.85012
7860,-18.46474,18.46474
7861,-1.214373,1.214373
7862,-35.67181,35.67181
7863,-14.87193,14.87193
7864,48.28165,48.28165
7865,-130.6786,130.6786
7866,-72.93944,72.93944
7867,-35.57552,35.57552
7868,-27.72098,27.72098
7869,-8.168057,8.168057
7870,-34.12428,34.12428
7871,9.463413,9.463413
7872,37.23685,37.23685
7873,173.2292,173.2292
7874,72.39008,72.39008
7875,104.9474,104.9474
7876,140.4358,140.4358
7877,72.34635,72.34635
7878,69.65215,69.65215
7879,-193.7433,193.7433
7880,77.18673,77.18673
7881,68.73001,68.73001
7882,15.86563,15.86563
7883,58.73883,58.73883
7884,14.51276,14.51276
7885,40.50437,40.50437
7886,69.60809,69.60809
7887,-85.56851,85.56851
7888,65.57297,65.57297
7889,31.54358,31.54358
7890,9.126612,9.126612
7891,34.11944,34.11944
7892,40.25559,40.25559
7893,37.13047,37.13047
7894,19.02672,19.02672
7895,-34.42561,34.42561
7896,6.638264,6.638264
7897,89.70414,89.70414
7898,1.229747,1.229747
7899,17.02012,17.02012
7900,46.97101,46.97101
7901,17.26941,17.26941
7902,34.64141,34.64141
7903,-99.46243,99.46243
7904,86.92137,86.92137
7905,40.35386,40.35386
7906,9.938935,9.938935
7907,45.18827,45.18827
7908,27.72105,27.72105
7909,31.08838,31.08838
7910,20.1084,20.1084
7911,-72.88992,72.88992
7912,48.60045,48.60045
7913,48.48206,48.48206
7914,4.019713,4.019713
7915,21.592,21.592
7916,16.54667,16.54667
7917,8.623667,8.623667
7918,23.41307,23.41307
7919,-68.91299,68.91299
7920,45.53737,45.53737
7921,80.87971,80.87971
7922,-0.03311137,0.03311137
7923,-2.741081,2.741081
7924,27.79381,27.79381
7925,63.99058,63.99058
7926,34.58792,34.58792
7927,-115.975,115.975
7928,-142.82,142.82
7929,193.726,193.726
7930,19.22127,19.22127
7931,70.27493,70.27493
7932,155.1142,155.1142
7933,129.4161,129.4161
7934,92.69605,92.69605
7935,-156.0227,156.0227
7936,-159.4491,159.4491
7937,-134.3941,134.3941
7938,-15.62453,15.62453
7939,0.009834225,0.009834225
7940,19.09947,19.09947
7941,10.6401,10.6401
7942,0.5785083,0.5785083
7943,-136.8398,136.8398
7944,-125.8714,125.8714
7945,-1.91007,1.91007
7946,17.73462,17.73462
7947,0.0006968335,0.0006968335
7948,23.62386,23.62386
7949,12.04369,12.04369
7950,7.535031,7.535031
7951,-61.82685,61.82685
7952,-4.847999,4.847999
7953,3.412652,3.412652
7954,-0.1514416,0.1514416
7955,-0.02087601,0.02087601
7956,11.58904,11.58904
7957,18.63297,18.63297
7958,8.033305,8.033305
7959,-46.69294,46.69294
7960,-8.896361,8.896361
7961,-0.2627727,0.2627727
7962,-0.01131145,0.01131145
7963,0.8791459,0.8791459
7964,9.202662,9.202662
7965,14.14783,14.14783
7966,0.7364488,0.7364488
7967,-51.25106,51.25106
7968,-14.33089,14.33089
7969,-1.419256,1.419256
7970,5.859348,5.859348
7971,4.390401,4.390401
7972,22.29323,22.29323
7973,7.673025,7.673025
7974,4.361232,4.361232
7975,-85.99101,85.99101
7976,-65.91824,65.91824
7977,1.18714,1.18714
7978,5.803636,5.803636
7979,3.918296,3.918296
7980,7.273039,7.273039
7981,17.42274,17.42274
7982,-0.2336056,0.2336056
7983,-35.81946,35.81946
7984,-8.912587,8.912587
7985,15.08178,15.08178
7986,5.181806,5.181806
7987,8.468433,8.468433
7988,19.4641,19.4641
7989,16.8924,16.8924
7990,-6.766822,6.766822
7991,-75.21143,75.21143
7992,79.4234,79.4234
7993,7.05051,7.05051
7994,6.49946,6.49946
7995,14.20733,14.20733
7996,29.99346,29.99346
7997,33.30035,33.30035
7998,-3.075745,3.075745
7999,-83.87074,83.87074
8000,84.44536,84.44536
8001,-214.0215,214.0215
8002,-20.98243,20.98243
8003,-19.15709,19.15709
8004,-72.50575,72.50575
8005,-110.4973,110.4973
8006,-67.3228,67.3228
8007,186.0436,186.0436
8008,153.3547,153.3547
8009,-130.965,130.965
8010,-7.585495,7.585495
8011,-0.3539414,0.3539414
8012,-54.97355,54.97355
8013,-92.41089,92.41089
8014,-74.26198,74.26198
8015,78.28292,78.28292
8016,41.59501,41.59501
8017,-82.40941,82.40941
8018,-7.027365,7.027365
8019,-11.85002,11.85002
8020,-21.15847,21.15847
8021,-45.02218,45.02218
8022,-50.86564,50.86564
8023,26.92819,26.92819
8024,29.72271,29.72271
8025,-141.2378,141.2378
8026,-4.009975,4.009975
8027,-3.621315,3.621315
8028,-21.51952,21.51952
8029,-95.51111,95.51111
8030,-68.21238,68.21238
8031,96.41163,96.41163
8032,65.43124,65.43124
8033,-75.97476,75.97476
8034,4.057065,4.057065
8035,-0.08878639,0.08878639
8036,-0.0004616244,0.0004616244
8037,-89.04443,89.04443
8038,-53.87112,53.87112
8039,40.30234,40.30234
8040,37.74031,37.74031
8041,-85.59348,85.59348
8042,0.04629133,0.04629133
8043,-4.423741,4.423741
8044,-16.3003,16.3003
8045,-78.68865,78.68865
8046,-48.14901,48.14901
8047,47.49749,47.49749
8048,48.80764,48.80764
8049,-121.3285,121.3285
8050,-20.62568,20.62568
8051,-41.72226,41.72226
8052,-111.4439,111.4439
8053,-102.4621,102.4621
8054,-107.5755,107.5755
8055,-15.27103,15.27103
8056,46.69764,46.69764
8057,-148.4353,148.4353
8058,-53.02338,53.02338
8059,-92.67033,92.67033
8060,-116.3944,116.3944
8061,-136.7536,136.7536
8062,-114.5524,114.5524
8063,0.8265092,0.8265092
8064,26.89563,26.89563
8065,126.4855,126.4855
8066,-83.6385,83.6385
8067,-18.64482,18.64482
8068,-11.77524,11.77524
8069,14.18996,14.18996
8070,-8.804495,8.804495
8071,31.61568,31.61568
8072,2.243482,2.243482
8073,27.33166,27.33166
8074,-49.97136,49.97136
8075,-0.007758845,0.007758845
8076,-11.84472,11.84472
8077,-2.653053,2.653053
8078,0.005866838,0.005866838
8079,4.588838,4.588838
8080,0.6203733,0.6203733
8081,10.5952,10.5952
8082,-28.86003,28.86003
8083,-9.684951,9.684951
8084,-3.859869,3.859869
8085,3.926123,3.926123
8086,4.319583,4.319583
8087,0.09819847,0.09819847
8088,7.674685,7.674685
8089,17.89384,17.89384
8090,-66.42152,66.42152
8091,-26.91241,26.91241
8092,0.08573893,0.08573893
8093,7.768868,7.768868
8094,7.36569,7.36569
8095,0.1637873,0.1637873
8096,0.3370012,0.3370012
8097,24.18685,24.18685
8098,-48.44164,48.44164
8099,-21.17176,21.17176
8100,-0.2143516,0.2143516
8101,6.091369,6.091369
8102,5.002094,5.002094
8103,-8.500744,8.500744
8104,-2.826556,2.826556
8105,26.65035,26.65035
8106,-30.96403,30.96403
8107,-15.86982,15.86982
8108,1.722221,1.722221
8109,4.948565,4.948565
8110,0.832388,0.832388
8111,-0.6927058,0.6927058
8112,3.739059,3.739059
8113,84.70929,84.70929
8114,-1.289052,1.289052
8115,0.008430626,0.008430626
8116,7.922116,7.922116
8117,16.3049,16.3049
8118,-12.37845,12.37845
8119,-71.32019,71.32019
8120,69.76448,69.76448
8121,8.516953,8.516953
8122,-13.38128,13.38128
