Variable,Layer,Head,TokenOrigenIdx,TokenDestinoIdx,TokenOrigen,TokenDestino,Efecto_ASCA,Importancia_ASCA
2059,3,9,2,3,Token 2,Token 3,0.017721284797667,0.00314043934880024
2060,3,9,2,4,Token 2,Token 4,0.0891869386026231,0.0795431001730806
2061,3,9,2,5,Token 2,Token 5,-0.45013436571571,2.02620947198284
2062,3,9,2,6,Token 2,Token 6,0.0486932382057045,0.0237103144695748
2063,3,9,2,7,Token 2,.,0.0390586815844315,0.01525580607114
2064,3,9,2,8,Token 2,[SEP],-0.0745549292481502,0.0555843747519668
2065,3,9,3,1,Token 3,[CLS],-0.155815311893665,0.242784114205201
2066,3,9,3,2,Token 3,Token 2,0.0533344726117213,0.0284456596877045
2067,3,9,3,3,Token 3,Token 3,0.124829267572561,0.15582346042702
2068,3,9,3,4,Token 3,Token 4,-0.0681579500379537,0.046455061533762
2069,3,9,3,5,Token 3,Token 5,-0.321464490898288,1.03339418908495
2070,3,9,3,6,Token 3,Token 6,0.344317666218386,1.18554655270075
2071,3,9,3,7,Token 3,.,0.1558990702013,0.243045200896299
2072,3,9,3,8,Token 3,[SEP],-0.0963700387129202,0.0928718436152974
2073,3,9,4,1,Token 4,[CLS],-0.0850773813608141,0.0723816081921341
2074,3,9,4,2,Token 4,Token 2,-0.075617546817691,0.057180133867257
2075,3,9,4,3,Token 4,Token 3,0.145664439653263,0.21218128979499
2076,3,9,4,4,Token 4,Token 4,0.258280286016305,0.66708706144664
2077,3,9,4,5,Token 4,Token 5,-0.251615671594695,0.633104461920495
2078,3,9,4,6,Token 4,Token 6,0.146964719866078,0.215986288853148
2079,3,9,4,7,Token 4,.,0.000949775213332481,9.0207295586076e-06
2080,3,9,4,8,Token 4,[SEP],-0.0466803086959939,0.0217905121995328
2081,3,9,5,1,Token 5,[CLS],-0.294194350495944,0.865503158637305
2082,3,9,5,2,Token 5,Token 2,-0.059499336005183,0.0354017098505766
2083,3,9,5,3,Token 5,Token 3,-0.31218654278786,0.974604374978362
2084,3,9,5,4,Token 5,Token 4,-0.0287655069388251,0.00827454389447593
2085,3,9,5,5,Token 5,Token 5,-0.0980042201888697,0.0960482717482846
2086,3,9,5,6,Token 5,Token 6,-0.072086252187519,0.0519642775444259
2087,3,9,5,7,Token 5,.,0.451584097159717,2.03928196807556
2088,3,9,5,8,Token 5,[SEP],0.0644903494035946,0.0415900516619771
2089,3,9,6,1,Token 6,[CLS],-0.504476558584132,2.54496598160889
2090,3,9,6,2,Token 6,Token 2,0.247886480001072,0.614477069673221
2091,3,9,6,3,Token 6,Token 3,0.0462188199101542,0.0213617931388726
2092,3,9,6,4,Token 6,Token 4,0.118884274459735,0.141334707138175
2093,3,9,6,5,Token 6,Token 5,0.0937888853127424,0.0879635500820675
2094,3,9,6,6,Token 6,Token 6,-0.0426191067762793,0.0181638826240789
2095,3,9,6,7,Token 6,.,0.509365773777348,2.59453491495796
2096,3,9,6,8,Token 6,[SEP],0.414108532879288,1.71485877003436
2097,3,9,7,1,.,[CLS],-0.107281308019007,0.115092790502691
2098,3,9,7,2,.,Token 2,0.0932371584063796,0.0869316770769631
2099,3,9,7,3,.,Token 3,0.00247064844674173,6.10410374738735e-05
2100,3,9,7,4,.,Token 4,-0.0368938283769226,0.0136115457230582
2101,3,9,7,5,.,Token 5,-0.0981880802930995,0.0964089911164416
2102,3,9,7,6,.,Token 6,-0.0537391413387363,0.0288789531182468
2103,3,9,7,7,.,.,0.452150492025768,2.04440067439144
2104,3,9,7,8,.,[SEP],-0.12731335303993,0.162086898622699
2105,3,9,8,1,[SEP],[CLS],-0.158569119755314,0.25144165739975
2106,3,9,8,2,[SEP],Token 2,0.0119906657589565,0.00143776065343013
2107,3,9,8,3,[SEP],Token 3,-0.000775284633739039,6.01066263311875e-06
2108,3,9,8,4,[SEP],Token 4,-0.0875956755813802,0.0767300238055841
2109,3,9,8,5,[SEP],Token 5,-0.334896873599867,1.12155915946965
2110,3,9,8,6,[SEP],Token 6,-0.362831343721284,1.31646583986592
2111,3,9,8,7,[SEP],.,0.00136369270138412,1.85965778380831e-05
2112,3,9,8,8,[SEP],[SEP],0.316547520432952,1.0020233269225
2113,3,10,1,1,[CLS],[CLS],-0.281434874300746,0.792055884726766
2114,3,10,1,2,[CLS],Token 2,0.181627482387854,0.329885423585503
2115,3,10,1,3,[CLS],Token 3,0.177634795150459,0.315541204481454
2116,3,10,1,4,[CLS],Token 4,0.0963493767228372,0.0928320239487921
2117,3,10,1,5,[CLS],Token 5,0.115324445248596,0.132997276718965
2118,3,10,1,6,[CLS],Token 6,0.18604728602864,0.346135926386225
2119,3,10,1,7,[CLS],.,-0.273093606244479,0.745801177716148
2120,3,10,1,8,[CLS],[SEP],0.033827091688045,0.011442721320714
2121,3,10,2,1,Token 2,[CLS],0.146820296246071,0.215561993897842
2122,3,10,2,2,Token 2,Token 2,0.0774544300155635,0.0599918872903582
2123,3,10,2,3,Token 2,Token 3,-0.0860343333110434,0.0740190650827572
2124,3,10,2,4,Token 2,Token 4,0.117422726486765,0.137880966955855
2125,3,10,2,5,Token 2,Token 5,0.217335666820021,0.47234792072103
2126,3,10,2,6,Token 2,Token 6,0.0485987497040181,0.023618384727938
2127,3,10,2,7,Token 2,.,0.0916789210076834,0.0840502455713305
2128,3,10,2,8,Token 2,[SEP],0.187608455121312,0.351969324330055
2129,3,10,3,1,Token 3,[CLS],0.0418988828414733,0.017555163833635
2130,3,10,3,2,Token 3,Token 2,0.121564514564186,0.147779312012262
2131,3,10,3,3,Token 3,Token 3,0.08597693181706,0.0739203280467539
2132,3,10,3,4,Token 3,Token 4,-0.0871146974840549,0.075889705177384
2133,3,10,3,5,Token 3,Token 5,0.135459714241743,0.183493341824547
2134,3,10,3,6,Token 3,Token 6,0.119707073345721,0.143297834089977
2135,3,10,3,7,Token 3,.,0.0514460522270524,0.026466962897486
2136,3,10,3,8,Token 3,[SEP],0.0492213741938806,0.0242274367753402
2137,3,10,4,1,Token 4,[CLS],-0.161821450430546,0.261861818194455
2138,3,10,4,2,Token 4,Token 2,-0.138608230409653,0.192122415372955
2139,3,10,4,3,Token 4,Token 3,0.0322475098121738,0.0103990188908625
2140,3,10,4,4,Token 4,Token 4,-0.0488150595071274,0.0238291003468439
2141,3,10,4,5,Token 4,Token 5,-0.127659296176927,0.162968959003883
2142,3,10,4,6,Token 4,Token 6,0.452183205661397,2.04469651482217
2143,3,10,4,7,Token 4,.,-0.0498904289587183,0.0248905490168492
2144,3,10,4,8,Token 4,[SEP],-0.104700066910908,0.109621040111487
2145,3,10,5,1,Token 5,[CLS],-0.108077398324796,0.116807240286566
2146,3,10,5,2,Token 5,Token 2,-0.112917822064748,0.127504345398462
2147,3,10,5,3,Token 5,Token 3,-0.0153081272572855,0.00234338760125246
2148,3,10,5,4,Token 5,Token 4,-0.137036684731057,0.187790529620792
2149,3,10,5,5,Token 5,Token 5,0.310144216620035,0.96189435102855
2150,3,10,5,6,Token 5,Token 6,-0.0326806524566248,0.0106802504499069
2151,3,10,5,7,Token 5,.,0.037734849830614,0.0142391889173899
2152,3,10,5,8,Token 5,[SEP],0.0646798138179565,0.0418347831552552
2153,3,10,6,1,Token 6,[CLS],0.0439254791638709,0.0192944771977565
2154,3,10,6,2,Token 6,Token 2,0.232941492825353,0.54261739079704
2155,3,10,6,3,Token 6,Token 3,0.299478267693874,0.896872328209235
2156,3,10,6,4,Token 6,Token 4,-0.224295913885073,0.503086569855403
2157,3,10,6,5,Token 6,Token 5,0.563106677778739,3.17089130559009
2158,3,10,6,6,Token 6,Token 6,0.715592097684249,5.12072050268144
2159,3,10,6,7,Token 6,.,-0.493876756132716,2.43914250248174
2160,3,10,6,8,Token 6,[SEP],0.389903666455454,1.52024869115406
2161,3,10,7,1,.,[CLS],-0.226529625831214,0.513156713792297
2162,3,10,7,2,.,Token 2,-0.12812997743787,0.16417291118229
2163,3,10,7,3,.,Token 3,-0.231794139621312,0.53728523162784
2164,3,10,7,4,.,Token 4,-0.113398013901676,0.128591095568447
2165,3,10,7,5,.,Token 5,0.0343631848076911,0.0118082847012754
2166,3,10,7,6,.,Token 6,0.61621385801038,3.79719518804037
2167,3,10,7,7,.,.,-0.359492410454823,1.29234793174619
2168,3,10,7,8,.,[SEP],0.500220801683609,2.50220850436992
2169,3,10,8,1,[SEP],[CLS],-0.171490103321534,0.294088555372305
2170,3,10,8,2,[SEP],Token 2,0.324102689258231,1.05042553184418
2171,3,10,8,3,[SEP],Token 3,0.085172794327764,0.0725440489359958
2172,3,10,8,4,[SEP],Token 4,0.0345259620826417,0.0119204205773201
2173,3,10,8,5,[SEP],Token 5,-0.0213994168982814,0.0045793504358645
2174,3,10,8,6,[SEP],Token 6,0.0494840782024807,0.0244867399554923
2175,3,10,8,7,[SEP],.,-0.152924419191892,0.233858779851776
2176,3,10,8,8,[SEP],[SEP],0.468041012563159,2.19062389441147
2177,3,11,1,1,[CLS],[CLS],-0.0932068775391801,0.086875220206037
2178,3,11,1,2,[CLS],Token 2,0.0215160077461822,0.00462938589333774
2179,3,11,1,3,[CLS],Token 3,0.0255255647328637,0.00651554454931618
2180,3,11,1,4,[CLS],Token 4,-0.0564171888502939,0.0318289919776972
2181,3,11,1,5,[CLS],Token 5,-0.194252380991997,0.3773398752106
2182,3,11,1,6,[CLS],Token 6,0.258472108947368,0.668078311036999
2183,3,11,1,7,[CLS],.,-0.0998723705692999,0.0997449040313157
2184,3,11,1,8,[CLS],[SEP],0.164580198055835,0.270866415920978
2185,3,11,2,1,Token 2,[CLS],0.0838171134110211,0.0702530850055597
2186,3,11,2,2,Token 2,Token 2,-0.0624350561417654,0.038981362354254
2187,3,11,2,3,Token 2,Token 3,-0.0498663504887644,0.024866529110683
2188,3,11,2,4,Token 2,Token 4,-0.0554318844357319,0.0307269381209634
2189,3,11,2,5,Token 2,Token 5,0.00424794495284693,0.000180450363224177
2190,3,11,2,6,Token 2,Token 6,0.0413316313752784,0.0170830375214189
2191,3,11,2,7,Token 2,.,0.0084133018354954,0.000707836477751501
2192,3,11,2,8,Token 2,[SEP],-0.00469806356392721,0.000220718012507005
2193,3,11,3,1,Token 3,[CLS],0.0392787836718691,0.0154282284674149
2194,3,11,3,2,Token 3,Token 2,-0.00236286094552624,5.58311184789314e-05
2195,3,11,3,3,Token 3,Token 3,-0.00344585216989647,0.000118738971767802
2196,3,11,3,4,Token 3,Token 4,0.0280938380549597,0.00789263736658301
2197,3,11,3,5,Token 3,Token 5,0.119784240228489,0.143482642071165
2198,3,11,3,6,Token 3,Token 6,-0.0943648067225338,0.0890471674778115
2199,3,11,3,7,Token 3,.,-0.0943272049057162,0.0889762158532498
2200,3,11,3,8,Token 3,[SEP],-0.0872152857392614,0.0760650606658101
2201,3,11,4,1,Token 4,[CLS],0.173740485228026,0.301857562072698
2202,3,11,4,2,Token 4,Token 2,-0.254100258247597,0.645669412414957
2203,3,11,4,3,Token 4,Token 3,0.0433535165574528,0.0187952739789733
2204,3,11,4,4,Token 4,Token 4,0.0201409109492058,0.00405656293863837
2205,3,11,4,5,Token 4,Token 5,0.0300985947904937,0.00905925408362332
2206,3,11,4,6,Token 4,Token 6,-0.0843209961798186,0.0711003039675697
2207,3,11,4,7,Token 4,.,-0.237565646411766,0.564374363550403
2208,3,11,4,8,Token 4,[SEP],-0.210715474656069,0.444010112595324
2209,3,11,5,1,Token 5,[CLS],0.0607141755424272,0.0368621111179667
2210,3,11,5,2,Token 5,Token 2,-0.0473036989911321,0.0223763993824363
2211,3,11,5,3,Token 5,Token 3,0.0675081956259247,0.0455735647666811
2212,3,11,5,4,Token 5,Token 4,0.0502418486544864,0.0252424335622032
2213,3,11,5,5,Token 5,Token 5,-0.0274165610971774,0.00751667822395261
2214,3,11,5,6,Token 5,Token 6,-0.222637402946926,0.495674131909518
2215,3,11,5,7,Token 5,.,-0.239915679786431,0.575595334073853
2216,3,11,5,8,Token 5,[SEP],-0.114021336854121,0.13000865258001
2217,3,11,6,1,Token 6,[CLS],-0.0734460911917152,0.0539432831134174
2218,3,11,6,2,Token 6,Token 2,0.211868646285174,0.448883232787121
2219,3,11,6,3,Token 6,Token 3,-0.0639048667471007,0.040838319939647
2220,3,11,6,4,Token 6,Token 4,0.40543279737629,1.64375753188364
2221,3,11,6,5,Token 6,Token 5,0.121984838317716,0.148803007793992
2222,3,11,6,6,Token 6,Token 6,0.0439552754318548,0.0193206623829022
2223,3,11,6,7,Token 6,.,-0.0220242815655031,0.00485068978476562
2224,3,11,6,8,Token 6,[SEP],-0.631982432873249,3.9940179546039
2225,3,11,7,1,.,[CLS],0.128446577974233,0.164985233932908
2226,3,11,7,2,.,Token 2,-0.0948010509002783,0.0898723925179717
2227,3,11,7,3,.,Token 3,-0.00386836483217729,0.00014964246474826
2228,3,11,7,4,.,Token 4,-0.126144880717821,0.159125309313133
2229,3,11,7,5,.,Token 5,0.0693886301273097,0.0481478199094459
2230,3,11,7,6,.,Token 6,0.313737786520505,0.98431398690786
2231,3,11,7,7,.,.,-0.320817104705776,1.02923614671797
2232,3,11,7,8,.,[SEP],-0.504800100463749,2.54823141428211
2233,3,11,8,1,[SEP],[CLS],-0.0731591327386185,0.0535225870306682
2234,3,11,8,2,[SEP],Token 2,0.052450901325029,0.0275109704980793
2235,3,11,8,3,[SEP],Token 3,0.145364185690604,0.211307464814925
2236,3,11,8,4,[SEP],Token 4,-0.0635033159977802,0.0403267114271393
2237,3,11,8,5,[SEP],Token 5,-0.457141642018423,2.089784808673
2238,3,11,8,6,[SEP],Token 6,0.0675174020053528,0.0455859957355241
2239,3,11,8,7,[SEP],.,-0.0947521048997528,0.0897796138293376
2240,3,11,8,8,[SEP],[SEP],0.338550178485762,1.14616223352741
2241,3,12,1,1,[CLS],[CLS],-0.186992512774185,0.349661998336036
2242,3,12,1,2,[CLS],Token 2,0.10660081286359,0.11363733303178
2243,3,12,1,3,[CLS],Token 3,0.0424515578076363,0.0180213476029509
2244,3,12,1,4,[CLS],Token 4,-0.0435998415761805,0.0190094618546803
2245,3,12,1,5,[CLS],Token 5,-0.477314604705296,2.27829231864973
2246,3,12,1,6,[CLS],Token 6,-0.130242863153644,0.169632034024589
2247,3,12,1,7,[CLS],.,0.308575780911113,0.952190125649031
2248,3,12,1,8,[CLS],[SEP],0.485641745986266,2.35847905444589
2249,3,12,2,1,Token 2,[CLS],0.113200864037439,0.128144356188228
2250,3,12,2,2,Token 2,Token 2,0.0363696683272639,0.0132275277423518
2251,3,12,2,3,Token 2,Token 3,0.0827909222329348,0.0685433680417986
2252,3,12,2,4,Token 2,Token 4,-0.102475988905959,0.105013283022543
2253,3,12,2,5,Token 2,Token 5,-0.132704366128674,0.176104487896131
2254,3,12,2,6,Token 2,Token 6,-0.147170751878937,0.216592302086116
2255,3,12,2,7,Token 2,.,0.158405484603427,0.250922975524466
2256,3,12,2,8,Token 2,[SEP],0.0845103749704055,0.0714200347763854
2257,3,12,3,1,Token 3,[CLS],-0.0289610650686044,0.00838743289907938
2258,3,12,3,2,Token 3,Token 2,0.0149664053057414,0.00223993287775725
2259,3,12,3,3,Token 3,Token 3,0.0833770381572281,0.0695173049187186
2260,3,12,3,4,Token 3,Token 4,-0.220450486294702,0.485984169075706
2261,3,12,3,5,Token 3,Token 5,0.00199115338185447,3.96469179007049e-05
2262,3,12,3,6,Token 3,Token 6,0.159140895902096,0.253258247485217
2263,3,12,3,7,Token 3,.,-0.0489556671234901,0.0239665734350597
2264,3,12,3,8,Token 3,[SEP],-0.126117276640517,0.159055674672207
2265,3,12,4,1,Token 4,[CLS],0.255194960403859,0.651244678155273
2266,3,12,4,2,Token 4,Token 2,0.0513746597803619,0.0263935566754793
2267,3,12,4,3,Token 4,Token 3,-0.0133942623103629,0.00179406262838807
2268,3,12,4,4,Token 4,Token 4,-0.277021570353804,0.767409504412873
2269,3,12,4,5,Token 4,Token 5,-0.274675309580265,0.754465256930143
2270,3,12,4,6,Token 4,Token 6,-0.102195925836815,0.104440072576438
2271,3,12,4,7,Token 4,.,0.158809708184012,0.25220523413491
2272,3,12,4,8,Token 4,[SEP],0.141849500131216,0.201212806874759
2273,3,12,5,1,Token 5,[CLS],-0.0117636572298689,0.00138383631421847
2274,3,12,5,2,Token 5,Token 2,-0.00486149902683809,0.000236341727879477
2275,3,12,5,3,Token 5,Token 3,0.176561850593158,0.311740870848805
2276,3,12,5,4,Token 5,Token 4,0.156676049258692,0.24547384411312
2277,3,12,5,5,Token 5,Token 5,-0.0123829553213562,0.00153337582490703
2278,3,12,5,6,Token 5,Token 6,-0.295457164289029,0.872949359297145
2279,3,12,5,7,Token 5,.,0.28537834301826,0.814407986638478
2280,3,12,5,8,Token 5,[SEP],0.0972748811135607,0.0946240249565737
2281,3,12,6,1,Token 6,[CLS],-0.421121049147558,1.7734293803514
2282,3,12,6,2,Token 6,Token 2,0.578392824582238,3.3453825952822
2283,3,12,6,3,Token 6,Token 3,0.303770680475558,0.922766263165834
2284,3,12,6,4,Token 6,Token 4,0.416226971566338,1.73244891859285
2285,3,12,6,5,Token 6,Token 5,0.0835158463266845,0.0697489658766237
2286,3,12,6,6,Token 6,Token 6,0.488371268946801,2.38506496332709
2287,3,12,6,7,Token 6,.,0.37088756447933,1.37557585485409
2288,3,12,6,8,Token 6,[SEP],0.0945434841828214,0.0893847040142742
2289,3,12,7,1,.,[CLS],0.313109235271321,0.980373932121914
2290,3,12,7,2,.,Token 2,-0.00379671380701114,0.00014415035732349
2291,3,12,7,3,.,Token 3,-0.0753512995908932,0.0567781835003653
2292,3,12,7,4,.,Token 4,-0.190270546215762,0.362028807572446
2293,3,12,7,5,.,Token 5,-0.443603113965946,1.96783722720284
2294,3,12,7,6,.,Token 6,-0.302581309661984,0.915554489567612
2295,3,12,7,7,.,.,-0.190981798498689,0.36474047357794
2296,3,12,7,8,.,[SEP],0.015035577577246,0.00226068593081384
2297,3,12,8,1,[SEP],[CLS],0.112771378160568,0.127173837322338
2298,3,12,8,2,[SEP],Token 2,0.037459835456733,0.0140323927244551
2299,3,12,8,3,[SEP],Token 3,0.0828245007295426,0.06859897921098
2300,3,12,8,4,[SEP],Token 4,-0.154171567851311,0.237688723337313
2301,3,12,8,5,[SEP],Token 5,-0.680191331651017,4.62660247653184
2302,3,12,8,6,[SEP],Token 6,-0.29651588459391,0.879216698165091
2303,3,12,8,7,[SEP],.,-0.0572762613860847,0.032805701183671
2304,3,12,8,8,[SEP],[SEP],0.19101986884781,0.364885902946347
2305,4,1,1,1,[CLS],[CLS],-0.122070470217451,0.149011996991095
2306,4,1,1,2,[CLS],Token 2,-0.0193653564416506,0.0037501703011218
2307,4,1,1,3,[CLS],Token 3,0.0451778228066484,0.0204103567354892
2308,4,1,1,4,[CLS],Token 4,0.0287123576740077,0.00824399483200151
2309,4,1,1,5,[CLS],Token 5,0.061789516727375,0.0381794437740255
2310,4,1,1,6,[CLS],Token 6,0.0921292904425422,0.0848780615744629
2311,4,1,1,7,[CLS],.,-0.180170069262719,0.324612538581329
2312,4,1,1,8,[CLS],[SEP],0.116646033939972,0.136062972339251
2313,4,1,2,1,Token 2,[CLS],0.0175465686051648,0.00307882069815755
2314,4,1,2,2,Token 2,Token 2,-0.15014182431608,0.225425674089607
2315,4,1,2,3,Token 2,Token 3,-0.0136554826806479,0.00186472207241476
2316,4,1,2,4,Token 2,Token 4,0.00533597630500122,0.000284726431275345
2317,4,1,2,5,Token 2,Token 5,-0.139926323063539,0.19579375886082
2318,4,1,2,6,Token 2,Token 6,-0.199686997381304,0.39874896923161
2319,4,1,2,7,Token 2,.,0.0477765076646833,0.0228259468463354
2320,4,1,2,8,Token 2,[SEP],0.140711145797646,0.197996265516862
2321,4,1,3,1,Token 3,[CLS],0.0716846200226669,0.0513868474779413
2322,4,1,3,2,Token 3,Token 2,-0.0252878586351515,0.00639475794351408
2323,4,1,3,3,Token 3,Token 3,-0.0542256511889239,0.0294042124686285
2324,4,1,3,4,Token 3,Token 4,0.00961218836669113,0.000923941651967522
2325,4,1,3,5,Token 3,Token 5,-0.114534993589277,0.131182647564957
2326,4,1,3,6,Token 3,Token 6,-0.0723837153648515,0.0523940225001984
2327,4,1,3,7,Token 3,.,-0.10173837568317,0.103506970866497
2328,4,1,3,8,Token 3,[SEP],0.0094429312985683,0.000891689515094808
2329,4,1,4,1,Token 4,[CLS],0.0234699146966362,0.0055083689586738
2330,4,1,4,2,Token 4,Token 2,0.0176581283337751,0.00311809496252069
2331,4,1,4,3,Token 4,Token 3,0.0226099063927748,0.00511207867090038
2332,4,1,4,4,Token 4,Token 4,-0.196268300108544,0.385212456274975
2333,4,1,4,5,Token 4,Token 5,-0.25154702487414,0.632759057230312
2334,4,1,4,6,Token 4,Token 6,0.0795641739794351,0.0633045778102981
2335,4,1,4,7,Token 4,.,0.080921445107145,0.0654828027822869
2336,4,1,4,8,Token 4,[SEP],0.102256021483887,0.104562939297131
2337,4,1,5,1,Token 5,[CLS],0.277874044954078,0.772139848591408
2338,4,1,5,2,Token 5,Token 2,-0.131365117339863,0.172567940537158
2339,4,1,5,3,Token 5,Token 3,-0.159366955499432,0.25397826505158
2340,4,1,5,4,Token 5,Token 4,-0.0565513821110316,0.0319805881866791
2341,4,1,5,5,Token 5,Token 5,-0.0777469165163696,0.0604458302780334
2342,4,1,5,6,Token 5,Token 6,0.539213067107236,2.90750731739193
2343,4,1,5,7,Token 5,.,0.041016230726656,0.0168233118302228
2344,4,1,5,8,Token 5,[SEP],-0.123221520321022,0.15183543070224
2345,4,1,6,1,Token 6,[CLS],0.22848525473237,0.522055116301159
2346,4,1,6,2,Token 6,Token 2,-0.10812643767503,0.116913265242922
2347,4,1,6,3,Token 6,Token 3,-0.0552747136389809,0.0305529396787134
2348,4,1,6,4,Token 6,Token 4,0.0442254324458996,0.0195588887502683
2349,4,1,6,5,Token 6,Token 5,0.559721461326178,3.13288114269112
2350,4,1,6,6,Token 6,Token 6,0.0376525604424564,0.0141771530787284
2351,4,1,6,7,Token 6,.,-0.262774594104493,0.69050487306781
2352,4,1,6,8,Token 6,[SEP],-0.129412896948389,0.167476978965743
2353,4,1,7,1,.,[CLS],-0.227337557992617,0.516823652740463
2354,4,1,7,2,.,Token 2,-0.143920933539907,0.207132351109983
2355,4,1,7,3,.,Token 3,-0.061497654374513,0.0378196149356707
2356,4,1,7,4,.,Token 4,0.0264966703219933,0.007020735381524
2357,4,1,7,5,.,Token 5,0.00905716953432361,0.000820323199734797
2358,4,1,7,6,.,Token 6,-0.013056689483048,0.00170477140256736
2359,4,1,7,7,.,.,-0.465052921378582,2.16274219682754
2360,4,1,7,8,.,[SEP],0.282953482895906,0.800626734829236
2361,4,1,8,1,[SEP],[CLS],-0.179800958686414,0.323283847445535
2362,4,1,8,2,[SEP],Token 2,0.0298346542479034,0.00890106594091938
2363,4,1,8,3,[SEP],Token 3,0.164827181416396,0.271679997336734
2364,4,1,8,4,[SEP],Token 4,0.0583713360062149,0.0340721286715044
2365,4,1,8,5,[SEP],Token 5,-0.0269833697254471,0.00728102241740175
2366,4,1,8,6,[SEP],Token 6,0.089733622240592,0.0805212296041726
2367,4,1,8,7,[SEP],.,-0.0537091066779055,0.0288466814013863
2368,4,1,8,8,[SEP],[SEP],0.123735147773364,0.153103867944962
2369,4,2,1,1,[CLS],[CLS],-0.170407278274753,0.290386404890093
2370,4,2,1,2,[CLS],Token 2,-0.0231359343542401,0.00535271458443708
2371,4,2,1,3,[CLS],Token 3,0.045007303235657,0.0202565734454638
2372,4,2,1,4,[CLS],Token 4,0.0230440231929437,0.00531027004916925
2373,4,2,1,5,[CLS],Token 5,-0.28851174259495,0.832390256151746
2374,4,2,1,6,[CLS],Token 6,-0.483095762629326,2.3338151587041
2375,4,2,1,7,[CLS],.,0.185974533077244,0.34586526953299
2376,4,2,1,8,[CLS],[SEP],0.376678527574763,1.41886713135891
2377,4,2,2,1,Token 2,[CLS],0.389893838790549,1.52017205526831
2378,4,2,2,2,Token 2,Token 2,-0.0493550196402529,0.0243591796368975
2379,4,2,2,3,Token 2,Token 3,-0.0432913661896611,0.0187414238656733
2380,4,2,2,4,Token 2,Token 4,-0.0893008383142093,0.0797463972362056
